290 13
0	34848	0	1	2	0.388	1	3.83000000000000000000e+02	1.40000000000000000000e+01	1.46450743079185485840e-01	6.54762792587280273438e+00	2.275	0.39090695977211
1	34848	0	1	2	0.279	1	8.00000000000000000000e+02	2.30000000000000000000e+01	2.80248612165451049805e-01	8.81190013885498046875e+00	2.3000000000000003	0.956974983215332
2	34848	0	1	4	0.234	1	6.69000000000000000000e+02	2.00000000000000000000e+01	2.38075464963912963867e-01	8.09819984436035156250e+00	2.375	0.7785500884056091
3	34848	0	0	0	0.000	1	9.53000000000000000000e+02	2.60000000000000000000e+01	3.29339623451232910156e-01	9.64267063140869140625e+00	2.45	1.1646676063537598
4	34848	0	1	4	0.147	1	4.22000000000000000000e+02	1.50000000000000000000e+01	1.58937826752662658691e-01	6.75894784927368164062e+00	2.375	0.4437369704246521
5	34848	0	1	4	0.155	1	8.59000000000000000000e+02	2.40000000000000000000e+01	2.99161374568939208984e-01	9.13196182250976562500e+00	2.375	1.0369905233383179
6	34848	0	1	16	0.052	1	8.49000000000000000000e+02	2.40000000000000000000e+01	2.95830249786376953125e-01	9.07558917999267578125e+00	2.45	1.0228972434997559
7	34848	0	1	16	0.073	1	8.62000000000000000000e+02	2.40000000000000000000e+01	3.00123572349548339844e-01	9.14824485778808593750e+00	2.475	1.041061282157898
8	34848	0	1	16	0.064	1	6.44000000000000000000e+02	2.00000000000000000000e+01	2.30217278003692626953e-01	7.96521520614624023438e+00	2.475	0.7453038692474365
9	35156	1	1	5	0.856	134	1.78000000000000000000e+02	0.00000000000000000000e+00	6.35676920413970947266e-01	1.61351537704467773438e+00	0.775	0.38770756125450134
10	35156	1	1	5	0.875	134	2.67000000000000000000e+02	2.70000000000000000000e+01	7.88325905799865722656e-01	1.84248888492584228516e+00	0.775	0.9983036518096924
11	35156	1	0	0	0.000	134	2.03000000000000000000e+02	5.00000000000000000000e+00	6.78495645523071289062e-01	1.67774355411529541016e+00	0.9500000000000001	0.5589826703071594
12	35156	1	0	0	0.000	134	2.58000000000000000000e+02	2.40000000000000000000e+01	7.73133873939514160156e-01	1.81970083713531494141e+00	0.9500000000000001	0.9375355839729309
13	35156	1	0	0	0.000	134	2.73000000000000000000e+02	2.90000000000000000000e+01	7.98442602157592773438e-01	1.85766398906707763672e+00	0.9750000000000001	1.0387704372406006
