747 13
0	3975	0	1	8	0.244	118	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00005960464477539062e-01	1.74005377292633056641e+00	0.8	0.7251433730125427
1	3975	0	1	8	0.185	118	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05294740200042724609e-01	1.78765237331390380859e+00	0.8	0.8520731329917908
2	3975	0	1	8	0.116	118	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95361834764480590820e-01	1.69825637340545654297e+00	0.8250000000000001	0.6136837005615234
3	3975	0	1	25	0.922	118	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93743091821670532227e-01	1.68368780612945556641e+00	1.3250000000000002	0.5748342275619507
4	3975	0	1	33	0.821	118	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91626620292663574219e-01	1.66463971138000488281e+00	1.35	0.5240392088890076
5	3975	0	1	61	0.614	118	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86907213926315307617e-01	1.62216484546661376953e+00	1.2000000000000002	0.41077306866645813
6	3975	0	1	8	0.601	118	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14259040355682373047e-01	1.86833131313323974609e+00	0.625	1.0672167539596558
7	3975	0	1	34	0.781	118	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15696346759796142578e-01	1.88126707077026367188e+00	1.5750000000000002	1.1017121076583862
8	3975	0	1	88	0.187	118	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10949850082397460938e-01	1.83854866027832031250e+00	1.35	0.987796425819397
9	5693	1	1	59	0.099	1	9.49000000000000000000e+02	2.60000000000000000000e+01	3.27984392642974853516e-01	9.61973571777343750000e+00	2.35	1.1589339971542358
10	5693	1	1	88	0.078	1	7.69000000000000000000e+02	2.20000000000000000000e+01	2.70221948623657226562e-01	8.64221763610839843750e+00	2.275	0.9145544171333313
11	5693	1	1	11	0.364	1	6.64000000000000000000e+02	2.00000000000000000000e+01	2.36567974090576171875e-01	8.07268905639648437500e+00	2.6500000000000004	0.7721721529960632
12	5693	1	1	12	0.531	1	7.80000000000000000000e+02	2.30000000000000000000e+01	2.73719608783721923828e-01	8.70140933990478515625e+00	2.575	0.9293522238731384
13	5693	1	1	7	0.995	1	1.07400000000000000000e+03	2.90000000000000000000e+01	3.68169963359832763672e-01	1.02997989654541015625e+01	1.75	1.3289498090744019
14	5693	1	1	8	0.259	1	6.01000000000000000000e+02	1.90000000000000000000e+01	2.16413363814353942871e-01	7.73161077499389648438e+00	1.675	0.6869027018547058
15	5693	1	1	8	0.196	1	9.16000000000000000000e+02	2.60000000000000000000e+01	3.17503243684768676758e-01	9.44236278533935546875e+00	1.7000000000000002	1.1145906448364258
16	5693	1	1	8	0.063	1	5.74000000000000000000e+02	1.80000000000000000000e+01	2.07542896270751953125e-01	7.58149528503417968750e+00	1.725	0.6493738293647766
17	5693	1	1	9	0.317	1	8.29000000000000000000e+02	2.40000000000000000000e+01	2.89584726095199584961e-01	8.96989536285400390625e+00	1.6500000000000001	0.9964738488197327
18	5693	1	1	9	0.121	1	1.09400000000000000000e+03	3.00000000000000000000e+01	3.74701142311096191406e-01	1.04103269577026367188e+01	1.7000000000000002	1.356581687927246
19	8494	2	1	8	0.259	118	6.83000000000000000000e+02	2.00000000000000000000e+01	5.13550043106079101562e-01	1.86195027828216552734e+00	2.3000000000000003	1.0502007007598877
20	8494	2	1	8	0.174	118	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10885894298553466797e-01	1.83797311782836914062e+00	2.325	0.986261785030365
21	8533	2	1	37	0.292	118	6.58000000000000000000e+02	1.30000000000000000000e+01	4.85253751277923583984e-01	1.60728383064270019531e+00	2.2	0.3710900545120239
